"","taxon_id","treatment_1","treatment_2","log2_median_ratio","median_diff","mean_diff","wilcox_p_value"
"867","gz","B","C",0.686798561224248,0.000664329846389081,7.81394407227843e-07,0.885714285714286
"868","ha","B","C",0,0,1.95717696794144e-06,0.453254704753736
"869","hb","B","C",Inf,5.87153090382432e-06,8.1369877259252e-05,0.408351969325938
"870","hc","B","C",0,0,1.95717696794144e-06,0.453254704753736
"871","hd","B","C",0.808165021307282,4.45419892808028e-05,0.000156788012111184,0.38363032713199
"872","he","B","C",0.165369702631378,2.24685728808081e-06,-0.000144716374576676,1
"873","hf","B","C",-0.452608999181534,-1.05089720087266e-06,-8.42024369624674e-07,0.877782280346235
"874","hg","B","C",0.238645841842978,1.32325383148587e-05,0.000190824907503051,0.685714285714286
"875","hh","B","C",-0.223206341550044,-1.37832045134167e-05,0.000144654433884422,0.885714285714286
"876","hi","B","C",-3.07221467455838,-6.34149578477078e-05,-0.000157390859881827,0.561363210234124
